id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,action_response
94,performance,100,button,posterior,0.478,music,chrome,1853,987,1920,1080,FALSE,not sure?,i think it is strange to have to do both actions to accomplish the task.,thanks!,28,f,english,189.282,28.818,3,both
94,performance,9,both,posterior,0.043,music,chrome,1853,987,1920,1080,FALSE,not sure?,i think it is strange to have to do both actions to accomplish the task.,thanks!,28,f,english,189.282,28.818,3,both
94,performance,100,handle,posterior,0.478,music,chrome,1853,987,1920,1080,FALSE,not sure?,i think it is strange to have to do both actions to accomplish the task.,thanks!,28,f,english,189.282,28.818,3,both
95,learning,93,handle,posterior,0.417,music,chrome,957,600,1024,768,FALSE,"i think this task might have been to see how many people chose which options to see how they are psychologically. could be to examine first responses, potential personality traits, or maybe just to see what the majority choice was.","i chose my action because pressing a button would be more convenient and slightly less effort, so i believe for this option to be the most popular response psychologically.",i screen went to a random screen that i don't was supposed to and then went to the screen that it was supposed to be on a few seconds later. i also feel like i did the same screen twice so check to make sure no pages were left unanswered or accidentally wrongly answered. if so i apologize and it was beyond my control. i however did the study in what i believe to be it's full entirety and i answered everything to the best of my capability.,23,m,english,849.485,200.433,2,button
95,learning,30,both,posterior,0.135,music,chrome,957,600,1024,768,FALSE,"i think this task might have been to see how many people chose which options to see how they are psychologically. could be to examine first responses, potential personality traits, or maybe just to see what the majority choice was.","i chose my action because pressing a button would be more convenient and slightly less effort, so i believe for this option to be the most popular response psychologically.",i screen went to a random screen that i don't was supposed to and then went to the screen that it was supposed to be on a few seconds later. i also feel like i did the same screen twice so check to make sure no pages were left unanswered or accidentally wrongly answered. if so i apologize and it was beyond my control. i however did the study in what i believe to be it's full entirety and i answered everything to the best of my capability.,23,m,english,849.485,200.433,2,button
95,learning,100,button,posterior,0.448,music,chrome,957,600,1024,768,FALSE,"i think this task might have been to see how many people chose which options to see how they are psychologically. could be to examine first responses, potential personality traits, or maybe just to see what the majority choice was.","i chose my action because pressing a button would be more convenient and slightly less effort, so i believe for this option to be the most popular response psychologically.",i screen went to a random screen that i don't was supposed to and then went to the screen that it was supposed to be on a few seconds later. i also feel like i did the same screen twice so check to make sure no pages were left unanswered or accidentally wrongly answered. if so i apologize and it was beyond my control. i however did the study in what i believe to be it's full entirety and i answered everything to the best of my capability.,23,m,english,849.485,200.433,2,button
96,learning,52,handle,posterior,0.327,light,chrome,925,600,1600,900,FALSE,to see how intuitive a  toy is.,"if i pull the handle it'll either produce a sound, a light, or nothing at all. if it produces nothing, then i know the button needs to be pressed so something can happen. if i pull the handle and i get either a sound or light, then obviously i know which is which.",none.,28,m,english,558.251,64.552,3,handle
96,learning,52,both,posterior,0.327,light,chrome,925,600,1600,900,FALSE,to see how intuitive a  toy is.,"if i pull the handle it'll either produce a sound, a light, or nothing at all. if it produces nothing, then i know the button needs to be pressed so something can happen. if i pull the handle and i get either a sound or light, then obviously i know which is which.",none.,28,m,english,558.251,64.552,3,handle
96,learning,55,button,posterior,0.346,light,chrome,925,600,1600,900,FALSE,to see how intuitive a  toy is.,"if i pull the handle it'll either produce a sound, a light, or nothing at all. if it produces nothing, then i know the button needs to be pressed so something can happen. if i pull the handle and i get either a sound or light, then obviously i know which is which.",none.,28,m,english,558.251,64.552,3,handle
97,learning,1,button,posterior,0.01,music,chrome,1205,950,1920,1080,FALSE,"i don't know, maybe something about how people think.",i couldn't see a difference between pushing the button or pulling the handle. it seems like they would give the same information.,the question about which action to take seems like it has two correct answers.,30,m,english,337.692,93.909,3,handle
97,learning,1,both,posterior,0.01,music,chrome,1205,950,1920,1080,FALSE,"i don't know, maybe something about how people think.",i couldn't see a difference between pushing the button or pulling the handle. it seems like they would give the same information.,the question about which action to take seems like it has two correct answers.,30,m,english,337.692,93.909,3,handle
97,learning,100,handle,posterior,0.98,music,chrome,1205,950,1920,1080,FALSE,"i don't know, maybe something about how people think.",i couldn't see a difference between pushing the button or pulling the handle. it seems like they would give the same information.,the question about which action to take seems like it has two correct answers.,30,m,english,337.692,93.909,3,handle
98,learning,1,handle,posterior,0.333,music,safari,509,600,375,667,TRUE,deciding on the best action for a toy. ,because i thought it would be easier to hear the music. ,no,35,f,english,190.243,6.73,3,button
98,learning,1,both,posterior,0.333,music,safari,509,600,375,667,TRUE,deciding on the best action for a toy. ,because i thought it would be easier to hear the music. ,no,35,f,english,190.243,6.73,3,button
98,learning,1,button,posterior,0.333,music,safari,509,600,375,667,TRUE,deciding on the best action for a toy. ,because i thought it would be easier to hear the music. ,no,35,f,english,190.243,6.73,3,button
99,nogoal,3,button,posterior,0.029,light,firefox,1278,600,1344,840,FALSE,following instructions? paying attention? not really sure.,i pulled the lever and the light turned on.,that seemed pretty straight forward.,38,f,english,242.072,24.526,3,handle
99,nogoal,2,both,posterior,0.019,light,firefox,1278,600,1344,840,FALSE,following instructions? paying attention? not really sure.,i pulled the lever and the light turned on.,that seemed pretty straight forward.,38,f,english,242.072,24.526,3,handle
99,nogoal,100,handle,posterior,0.952,light,firefox,1278,600,1344,840,FALSE,following instructions? paying attention? not really sure.,i pulled the lever and the light turned on.,that seemed pretty straight forward.,38,f,english,242.072,24.526,3,handle
100,performance,100,button,posterior,0.333,light,chrome,927,777,1280,800,FALSE,reasoning,it would produce the light for all toy designs.,no,28,f,english,220.057,21.605,3,both
100,performance,100,handle,posterior,0.333,light,chrome,927,777,1280,800,FALSE,reasoning,it would produce the light for all toy designs.,no,28,f,english,220.057,21.605,3,both
100,performance,100,both,posterior,0.333,light,chrome,927,777,1280,800,FALSE,reasoning,it would produce the light for all toy designs.,no,28,f,english,220.057,21.605,3,both
101,performance,100,handle,posterior,0.455,music,chrome,958,658,1024,768,FALSE,it was about the sound,it was about the sound ,good,26,m,english,76.27,8.506,0,both
101,performance,50,both,posterior,0.227,music,chrome,958,658,1024,768,FALSE,it was about the sound,it was about the sound ,good,26,m,english,76.27,8.506,0,both
101,performance,70,button,posterior,0.318,music,chrome,958,658,1024,768,FALSE,it was about the sound,it was about the sound ,good,26,m,english,76.27,8.506,0,both
102,learning,100,handle,posterior,0.98,music,chrome,1354,682,1280,720,FALSE,not sure.,it gave me a lot of information about which toy it was.,,30,m,english,233.779,49.762,3,handle
102,learning,1,both,posterior,0.01,music,chrome,1354,682,1280,720,FALSE,not sure.,it gave me a lot of information about which toy it was.,,30,m,english,233.779,49.762,3,handle
102,learning,1,button,posterior,0.01,music,chrome,1354,682,1280,720,FALSE,not sure.,it gave me a lot of information about which toy it was.,,30,m,english,233.779,49.762,3,handle
103,nogoal,100,both,posterior,0.333,light,chrome,1749,849,1366,768,FALSE,to understand how people perceive instructions and use those instructions to solve problems.,doing both actions would ensure the toy would work no matter what.,n/a,21,m,english,169.441,23.202,3,both
103,nogoal,100,button,posterior,0.333,light,chrome,1749,849,1366,768,FALSE,to understand how people perceive instructions and use those instructions to solve problems.,doing both actions would ensure the toy would work no matter what.,n/a,21,m,english,169.441,23.202,3,both
103,nogoal,100,handle,posterior,0.333,light,chrome,1749,849,1366,768,FALSE,to understand how people perceive instructions and use those instructions to solve problems.,doing both actions would ensure the toy would work no matter what.,n/a,21,m,english,169.441,23.202,3,both
104,learning,1,both,posterior,0.01,music,chrome,1853,949,1920,1080,FALSE,reasoning.,"i figured it had to be one of the single actions, so i picked the first one.",,59,m,english,315.448,61.451,3,button
104,learning,100,button,posterior,0.98,music,chrome,1853,949,1920,1080,FALSE,reasoning.,"i figured it had to be one of the single actions, so i picked the first one.",,59,m,english,315.448,61.451,3,button
104,learning,1,handle,posterior,0.01,music,chrome,1853,949,1920,1080,FALSE,reasoning.,"i figured it had to be one of the single actions, so i picked the first one.",,59,m,english,315.448,61.451,3,button
105,nogoal,1,both,posterior,0.01,music,firefox,1630,600,1680,1050,FALSE,logical reasoning,it would provide me with the information that i needed,none,30,f,english,148.837,17.456,3,handle
105,nogoal,1,button,posterior,0.01,music,firefox,1630,600,1680,1050,FALSE,logical reasoning,it would provide me with the information that i needed,none,30,f,english,148.837,17.456,3,handle
105,nogoal,100,handle,posterior,0.98,music,firefox,1630,600,1680,1050,FALSE,logical reasoning,it would provide me with the information that i needed,none,30,f,english,148.837,17.456,3,handle
106,performance,50,handle,posterior,0.251,light,chrome,933,938,1920,1080,FALSE,deductive reasoning,"it was a 50/50 chance that the light would turn on by pulling the handle or pushing the button. on every model, doing both made the light turn on and the music play. so, doing both gave me a 100% chance of the light turning on.",no,55,f,english,341.162,26.389,3,both
106,performance,49,button,posterior,0.246,light,chrome,933,938,1920,1080,FALSE,deductive reasoning,"it was a 50/50 chance that the light would turn on by pulling the handle or pushing the button. on every model, doing both made the light turn on and the music play. so, doing both gave me a 100% chance of the light turning on.",no,55,f,english,341.162,26.389,3,both
106,performance,100,both,posterior,0.503,light,chrome,933,938,1920,1080,FALSE,deductive reasoning,"it was a 50/50 chance that the light would turn on by pulling the handle or pushing the button. on every model, doing both made the light turn on and the music play. so, doing both gave me a 100% chance of the light turning on.",no,55,f,english,341.162,26.389,3,both
107,performance,74,button,posterior,0.446,music,chrome,1539,962,1920,1080,FALSE,seeing if people hedge their bets.,it seemed like the only way to guarantee that music would be played. ,,30,m,english,276.256,38.672,3,both
107,performance,74,handle,posterior,0.446,music,chrome,1539,962,1920,1080,FALSE,seeing if people hedge their bets.,it seemed like the only way to guarantee that music would be played. ,,30,m,english,276.256,38.672,3,both
107,performance,18,both,posterior,0.108,music,chrome,1539,962,1920,1080,FALSE,seeing if people hedge their bets.,it seemed like the only way to guarantee that music would be played. ,,30,m,english,276.256,38.672,3,both
108,learning,95,handle,posterior,0.779,music,chrome,1449,736,1366,768,FALSE,i think it's a study on following directions,i went the decision based on the distance between the controls and the music and lights being triggered,,27,female,english,416.081,75.491,3,both
108,learning,5,both,posterior,0.041,music,chrome,1449,736,1366,768,FALSE,i think it's a study on following directions,i went the decision based on the distance between the controls and the music and lights being triggered,,27,female,english,416.081,75.491,3,both
108,learning,22,button,posterior,0.18,music,chrome,1449,736,1366,768,FALSE,i think it's a study on following directions,i went the decision based on the distance between the controls and the music and lights being triggered,,27,female,english,416.081,75.491,3,both
109,presentation,37,handle,posterior,0.316,light,chrome,1299,637,1366,768,FALSE,i think it was about whether people changed the odds after choosing an action.,pulling both at the same time wouldn't require me to know what each action actually did,none,30,m,english,293.752,48.388,3,both
109,presentation,39,both,posterior,0.333,light,chrome,1299,637,1366,768,FALSE,i think it was about whether people changed the odds after choosing an action.,pulling both at the same time wouldn't require me to know what each action actually did,none,30,m,english,293.752,48.388,3,both
109,presentation,41,button,posterior,0.35,light,chrome,1299,637,1366,768,FALSE,i think it was about whether people changed the odds after choosing an action.,pulling both at the same time wouldn't require me to know what each action actually did,none,30,m,english,293.752,48.388,3,both
110,performance,30,button,posterior,0.204,light,firefox,1299,607,1366,768,FALSE,informational reasoning.,guaranteed light to turn on.,random sound clip played and survey advanced oddly at one point.,27,m,english,176.874,24.989,3,both
110,performance,29,handle,posterior,0.197,light,firefox,1299,607,1366,768,FALSE,informational reasoning.,guaranteed light to turn on.,random sound clip played and survey advanced oddly at one point.,27,m,english,176.874,24.989,3,both
110,performance,88,both,posterior,0.599,light,firefox,1299,607,1366,768,FALSE,informational reasoning.,guaranteed light to turn on.,random sound clip played and survey advanced oddly at one point.,27,m,english,176.874,24.989,3,both
111,learning,1,both,posterior,0.01,music,chrome,1530,600,1920,1200,FALSE,"honestly, not sure.",if i pushed the button and took note of what happened i could easily determine which toy it was.,na,39,m,english,202.004,21.482,3,button
111,learning,100,button,posterior,0.98,music,chrome,1530,600,1920,1200,FALSE,"honestly, not sure.",if i pushed the button and took note of what happened i could easily determine which toy it was.,na,39,m,english,202.004,21.482,3,button
111,learning,1,handle,posterior,0.01,music,chrome,1530,600,1920,1200,FALSE,"honestly, not sure.",if i pushed the button and took note of what happened i could easily determine which toy it was.,na,39,m,english,202.004,21.482,3,button
112,presentation,78,button,posterior,0.406,music,firefox,1211,1305,2560,1440,FALSE,no idea,it was the most logical choice,no,30,male,english,167.956,20.07,3,both
112,presentation,68,both,posterior,0.354,music,firefox,1211,1305,2560,1440,FALSE,no idea,it was the most logical choice,no,30,male,english,167.956,20.07,3,both
112,presentation,46,handle,posterior,0.24,music,firefox,1211,1305,2560,1440,FALSE,no idea,it was the most logical choice,no,30,male,english,167.956,20.07,3,both
113,presentation,60,handle,posterior,0.341,music,chrome,1470,600,1536,864,FALSE,no idea,gut,fun task,35,male,english,97.501,13.954,3,handle
113,presentation,61,both,posterior,0.347,music,chrome,1470,600,1536,864,FALSE,no idea,gut,fun task,35,male,english,97.501,13.954,3,handle
113,presentation,55,button,posterior,0.312,music,chrome,1470,600,1536,864,FALSE,no idea,gut,fun task,35,male,english,97.501,13.954,3,handle
114,learning,29,both,posterior,0.195,light,chrome,1316,600,1366,768,FALSE,testing a toy and the actions and functions of the toy. ,because it seems logical.,no.,24,f,english,251.4,53.224,3,both
114,learning,65,button,posterior,0.436,light,chrome,1316,600,1366,768,FALSE,testing a toy and the actions and functions of the toy. ,because it seems logical.,no.,24,f,english,251.4,53.224,3,both
114,learning,55,handle,posterior,0.369,light,chrome,1316,600,1366,768,FALSE,testing a toy and the actions and functions of the toy. ,because it seems logical.,no.,24,f,english,251.4,53.224,3,both
115,presentation,92,button,posterior,0.364,light,chrome,1171,1032,1920,1080,FALSE,machines,i don't know,no,20,f,english,57.472,1.743,1,both
115,presentation,80,handle,posterior,0.316,light,chrome,1171,1032,1920,1080,FALSE,machines,i don't know,no,20,f,english,57.472,1.743,1,both
115,presentation,81,both,posterior,0.32,light,chrome,1171,1032,1920,1080,FALSE,machines,i don't know,no,20,f,english,57.472,1.743,1,both
116,learning,53,handle,posterior,0.319,light,chrome,1328,527,1360,768,FALSE,logic,because only one toy did any action when they were pressed together,no,54,f,english,295.602,37.1,3,both
116,learning,56,both,posterior,0.337,light,chrome,1328,527,1360,768,FALSE,logic,because only one toy did any action when they were pressed together,no,54,f,english,295.602,37.1,3,both
116,learning,57,button,posterior,0.343,light,chrome,1328,527,1360,768,FALSE,logic,because only one toy did any action when they were pressed together,no,54,f,english,295.602,37.1,3,both
117,performance,41,handle,posterior,0.255,light,chrome,1853,974,1920,1080,FALSE,i'm not sure,because it would perform both actions,no,34,f,english,176.494,17.319,3,both
117,performance,76,both,posterior,0.472,light,chrome,1853,974,1920,1080,FALSE,i'm not sure,because it would perform both actions,no,34,f,english,176.494,17.319,3,both
117,performance,44,button,posterior,0.273,light,chrome,1853,974,1920,1080,FALSE,i'm not sure,because it would perform both actions,no,34,f,english,176.494,17.319,3,both
118,presentation,29,handle,posterior,0.212,music,chrome,1213,600,1280,720,FALSE,decision making.,because if you do both at the same time at least one thing is bound to happen.,no,22,f,english,138.507,13.545,3,both
118,presentation,29,both,posterior,0.212,music,chrome,1213,600,1280,720,FALSE,decision making.,because if you do both at the same time at least one thing is bound to happen.,no,22,f,english,138.507,13.545,3,both
118,presentation,79,button,posterior,0.577,music,chrome,1213,600,1280,720,FALSE,decision making.,because if you do both at the same time at least one thing is bound to happen.,no,22,f,english,138.507,13.545,3,both
119,performance,31,button,posterior,0.228,music,chrome,1390,600,1440,900,FALSE,no idea,just first choice form y thought ,no,38,m,english,219.381,12.351,3,handle
119,performance,68,handle,posterior,0.5,music,chrome,1390,600,1440,900,FALSE,no idea,just first choice form y thought ,no,38,m,english,219.381,12.351,3,handle
119,performance,37,both,posterior,0.272,music,chrome,1390,600,1440,900,FALSE,no idea,just first choice form y thought ,no,38,m,english,219.381,12.351,3,handle
120,learning,80,handle,posterior,0.421,music,chrome,1756,913,1920,1080,FALSE,see if you could figure out which box did what,randomly picked one,this task was pretty fun,34,f,english,591.536,127.145,3,handle
120,learning,78,button,posterior,0.411,music,chrome,1756,913,1920,1080,FALSE,see if you could figure out which box did what,randomly picked one,this task was pretty fun,34,f,english,591.536,127.145,3,handle
120,learning,32,both,posterior,0.168,music,chrome,1756,913,1920,1080,FALSE,see if you could figure out which box did what,randomly picked one,this task was pretty fun,34,f,english,591.536,127.145,3,handle
121,presentation,38,handle,posterior,0.336,music,chrome,1299,600,1366,768,FALSE,whether we think it's more likely to be the toy that plays only with both even though there's no reason for that,it would make it work for any of the toys.,no,26,f,english,144.062,11.631,3,both
121,presentation,37,button,posterior,0.327,music,chrome,1299,600,1366,768,FALSE,whether we think it's more likely to be the toy that plays only with both even though there's no reason for that,it would make it work for any of the toys.,no,26,f,english,144.062,11.631,3,both
121,presentation,38,both,posterior,0.336,music,chrome,1299,600,1366,768,FALSE,whether we think it's more likely to be the toy that plays only with both even though there's no reason for that,it would make it work for any of the toys.,no,26,f,english,144.062,11.631,3,both
122,performance,81,button,posterior,0.346,light,chrome,982,499,1067,600,FALSE,dont really know,went with my gut feeling,n/a,32,f,english,137.56,17.598,0,button
122,performance,74,both,posterior,0.316,light,chrome,982,499,1067,600,FALSE,dont really know,went with my gut feeling,n/a,32,f,english,137.56,17.598,0,button
122,performance,79,handle,posterior,0.338,light,chrome,982,499,1067,600,FALSE,dont really know,went with my gut feeling,n/a,32,f,english,137.56,17.598,0,button
123,presentation,86,handle,posterior,0.647,light,chrome,1853,900,1920,1080,FALSE,no idea,it looked most fun,"some questions were a bit unclear, the ones about a missing label",30,f,english,247.497,91.561,3,both
123,presentation,23,button,posterior,0.173,light,chrome,1853,900,1920,1080,FALSE,no idea,it looked most fun,"some questions were a bit unclear, the ones about a missing label",30,f,english,247.497,91.561,3,both
123,presentation,24,both,posterior,0.18,light,chrome,1853,900,1920,1080,FALSE,no idea,it looked most fun,"some questions were a bit unclear, the ones about a missing label",30,f,english,247.497,91.561,3,both
124,learning,100,button,posterior,0.498,light,safari,509,600,375,667,TRUE,how people think,because it made sense,no,29,f,english,170.426,22.202,1,both
124,learning,1,both,posterior,0.005,light,safari,509,600,375,667,TRUE,how people think,because it made sense,no,29,f,english,170.426,22.202,1,both
124,learning,100,handle,posterior,0.498,light,safari,509,600,375,667,TRUE,how people think,because it made sense,no,29,f,english,170.426,22.202,1,both
125,presentation,49,button,posterior,0.221,music,chrome,894,600,1920,1080,FALSE,sorting through detailed directions,it seemed more intuitive in design.,no,26,f,english,250.32,18.279,3,both
125,presentation,100,both,posterior,0.45,music,chrome,894,600,1920,1080,FALSE,sorting through detailed directions,it seemed more intuitive in design.,no,26,f,english,250.32,18.279,3,both
125,presentation,73,handle,posterior,0.329,music,chrome,894,600,1920,1080,FALSE,sorting through detailed directions,it seemed more intuitive in design.,no,26,f,english,250.32,18.279,3,both
126,nogoal,1,button,posterior,0.005,music,chrome,957,763,1920,1080,FALSE,unsure,it seems right according to the instructions for the toy,,25,m,english,136.063,17.494,3,both
126,nogoal,100,handle,posterior,0.498,music,chrome,957,763,1920,1080,FALSE,unsure,it seems right according to the instructions for the toy,,25,m,english,136.063,17.494,3,both
126,nogoal,100,both,posterior,0.498,music,chrome,957,763,1920,1080,FALSE,unsure,it seems right according to the instructions for the toy,,25,m,english,136.063,17.494,3,both
127,nogoal,100,handle,posterior,0.376,light,chrome,912,600,962,601,FALSE,no guess,i went with what i think was most likely right,in one part about the boss showed up twice on the scene then it went back to the likelihood of the label part.,43,f,english,621.529,50.452,3,both
127,nogoal,66,both,posterior,0.248,light,chrome,912,600,962,601,FALSE,no guess,i went with what i think was most likely right,in one part about the boss showed up twice on the scene then it went back to the likelihood of the label part.,43,f,english,621.529,50.452,3,both
127,nogoal,100,button,posterior,0.376,light,chrome,912,600,962,601,FALSE,no guess,i went with what i think was most likely right,in one part about the boss showed up twice on the scene then it went back to the likelihood of the label part.,43,f,english,621.529,50.452,3,both
128,learning,1,button,posterior,0.01,light,chrome,392,600,412,846,TRUE,operation of a toy and how well a person is paying attention to directions.,to make the action,no,37,f,english,266.579,68.485,2,both
128,learning,1,handle,posterior,0.01,light,chrome,392,600,412,846,TRUE,operation of a toy and how well a person is paying attention to directions.,to make the action,no,37,f,english,266.579,68.485,2,both
128,learning,100,both,posterior,0.98,light,chrome,392,600,412,846,TRUE,operation of a toy and how well a person is paying attention to directions.,to make the action,no,37,f,english,266.579,68.485,2,both
129,presentation,1,both,posterior,0.01,music,chrome,1870,600,1920,1080,FALSE,i have no idea.,it was a toss up between button and lever.,"everything worked well, except one page seemed to flash by rather quickly.",28,m,english,428.438,83.152,3,handle
129,presentation,100,handle,posterior,0.98,music,chrome,1870,600,1920,1080,FALSE,i have no idea.,it was a toss up between button and lever.,"everything worked well, except one page seemed to flash by rather quickly.",28,m,english,428.438,83.152,3,handle
129,presentation,1,button,posterior,0.01,music,chrome,1870,600,1920,1080,FALSE,i have no idea.,it was a toss up between button and lever.,"everything worked well, except one page seemed to flash by rather quickly.",28,m,english,428.438,83.152,3,handle
130,nogoal,96,both,posterior,0.873,music,chrome,1470,600,1536,864,FALSE,congnition,it seemed to make the most sense,no,32,f,english,188.358,19.142,3,both
130,nogoal,8,handle,posterior,0.073,music,chrome,1470,600,1536,864,FALSE,congnition,it seemed to make the most sense,no,32,f,english,188.358,19.142,3,both
130,nogoal,6,button,posterior,0.055,music,chrome,1470,600,1536,864,FALSE,congnition,it seemed to make the most sense,no,32,f,english,188.358,19.142,3,both
131,performance,100,handle,posterior,0.98,light,chrome,1213,694,1280,800,FALSE,deductive reasoning,"i pulled the handle and the light turned on, so that was the one i chose.",none. ,41,f,english,114.453,13.657,3,handle
131,performance,1,button,posterior,0.01,light,chrome,1213,694,1280,800,FALSE,deductive reasoning,"i pulled the handle and the light turned on, so that was the one i chose.",none. ,41,f,english,114.453,13.657,3,handle
131,performance,1,both,posterior,0.01,light,chrome,1213,694,1280,800,FALSE,deductive reasoning,"i pulled the handle and the light turned on, so that was the one i chose.",none. ,41,f,english,114.453,13.657,3,handle
132,performance,97,both,posterior,0.61,music,chrome,1299,637,1366,768,FALSE,no idea,was just a guess,none,28,female,english,159.178,20.779,3,handle
132,performance,1,button,posterior,0.006,music,chrome,1299,637,1366,768,FALSE,no idea,was just a guess,none,28,female,english,159.178,20.779,3,handle
132,performance,61,handle,posterior,0.384,music,chrome,1299,637,1366,768,FALSE,no idea,was just a guess,none,28,female,english,159.178,20.779,3,handle
133,presentation,79,button,posterior,0.687,light,chrome,1316,629,1366,768,FALSE,not sure.,it was guaranteed to have a result.,thank you!,36,m,english,282.283,160.219,3,both
133,presentation,19,handle,posterior,0.165,light,chrome,1316,629,1366,768,FALSE,not sure.,it was guaranteed to have a result.,thank you!,36,m,english,282.283,160.219,3,both
133,presentation,17,both,posterior,0.148,light,chrome,1316,629,1366,768,FALSE,not sure.,it was guaranteed to have a result.,thank you!,36,m,english,282.283,160.219,3,both
134,learning,100,both,posterior,0.5,light,firefox,388,600,408,725,TRUE,how to work the toy,it made the most sense,none,48,f,english,288.668,26.246,3,both
134,learning,50,button,posterior,0.25,light,firefox,388,600,408,725,TRUE,how to work the toy,it made the most sense,none,48,f,english,288.668,26.246,3,both
134,learning,50,handle,posterior,0.25,light,firefox,388,600,408,725,TRUE,how to work the toy,it made the most sense,none,48,f,english,288.668,26.246,3,both
135,learning,19,both,posterior,0.122,music,chrome,1194,600,1600,900,FALSE,understanding mechanisms,i thought it would active what i wanted.,"i answered thoughtfully, good luck!",30,m,english,233.934,24.677,3,both
135,learning,81,button,posterior,0.519,music,chrome,1194,600,1600,900,FALSE,understanding mechanisms,i thought it would active what i wanted.,"i answered thoughtfully, good luck!",30,m,english,233.934,24.677,3,both
135,learning,56,handle,posterior,0.359,music,chrome,1194,600,1600,900,FALSE,understanding mechanisms,i thought it would active what i wanted.,"i answered thoughtfully, good luck!",30,m,english,233.934,24.677,3,both
136,performance,100,handle,posterior,0.98,music,firefox,1299,656,1366,768,FALSE,seeing how people reason differently than others.,i feel like a handle pull is a typical action to get a toy to play music.,no issues,33,m,english,402.646,76.486,3,handle
136,performance,1,button,posterior,0.01,music,firefox,1299,656,1366,768,FALSE,seeing how people reason differently than others.,i feel like a handle pull is a typical action to get a toy to play music.,no issues,33,m,english,402.646,76.486,3,handle
136,performance,1,both,posterior,0.01,music,firefox,1299,656,1366,768,FALSE,seeing how people reason differently than others.,i feel like a handle pull is a typical action to get a toy to play music.,no issues,33,m,english,402.646,76.486,3,handle
137,nogoal,96,handle,posterior,0.487,light,firefox,1511,600,1584,990,FALSE,unsure,it seems like the most obvious feature,none,42,m,english,163.087,16.222,3,handle
137,nogoal,1,both,posterior,0.005,light,firefox,1511,600,1584,990,FALSE,unsure,it seems like the most obvious feature,none,42,m,english,163.087,16.222,3,handle
137,nogoal,100,button,posterior,0.508,light,firefox,1511,600,1584,990,FALSE,unsure,it seems like the most obvious feature,none,42,m,english,163.087,16.222,3,handle
138,nogoal,35,both,posterior,0.25,music,chrome,1533,794,1600,900,FALSE,attention?,because the screen with the music distracted me and changed before i could read it.,"the actual music startled me. i went to turn up the volume to hear if it was an important part of the task, but the page changed before i could read anything. ",33,f,english,274.789,45.862,2,button
138,nogoal,68,button,posterior,0.486,music,chrome,1533,794,1600,900,FALSE,attention?,because the screen with the music distracted me and changed before i could read it.,"the actual music startled me. i went to turn up the volume to hear if it was an important part of the task, but the page changed before i could read anything. ",33,f,english,274.789,45.862,2,button
138,nogoal,37,handle,posterior,0.264,music,chrome,1533,794,1600,900,FALSE,attention?,because the screen with the music distracted me and changed before i could read it.,"the actual music startled me. i went to turn up the volume to hear if it was an important part of the task, but the page changed before i could read anything. ",33,f,english,274.789,45.862,2,button
139,presentation,70,button,posterior,0.372,music,chrome,1215,726,1280,800,FALSE,a study on one's opinion on a great function of a product.,i picked the action at random because i was indifferent about the action.,thanks,26,male,english,443.329,12.343,2,both
139,presentation,55,both,posterior,0.293,music,chrome,1215,726,1280,800,FALSE,a study on one's opinion on a great function of a product.,i picked the action at random because i was indifferent about the action.,thanks,26,male,english,443.329,12.343,2,both
139,presentation,63,handle,posterior,0.335,music,chrome,1215,726,1280,800,FALSE,a study on one's opinion on a great function of a product.,i picked the action at random because i was indifferent about the action.,thanks,26,male,english,443.329,12.343,2,both
140,learning,1,both,posterior,0.01,music,chrome,1086,600,1152,720,FALSE,how well mturkers pay attention during hits,"if you either press the button or pull the handle you find out what both do (unless it does nothing, then you know you must do both at the same time)",no,25,female,english,217.623,39.945,3,button
140,learning,100,button,posterior,0.98,music,chrome,1086,600,1152,720,FALSE,how well mturkers pay attention during hits,"if you either press the button or pull the handle you find out what both do (unless it does nothing, then you know you must do both at the same time)",no,25,female,english,217.623,39.945,3,button
140,learning,1,handle,posterior,0.01,music,chrome,1086,600,1152,720,FALSE,how well mturkers pay attention during hits,"if you either press the button or pull the handle you find out what both do (unless it does nothing, then you know you must do both at the same time)",no,25,female,english,217.623,39.945,3,button
141,presentation,33,button,posterior,0.232,light,chrome,1299,600,1366,768,FALSE,i think it was logic based,all the toys would work if both the handle and button were used.,no,30,f,english,200.698,19.919,3,both
141,presentation,32,handle,posterior,0.225,light,chrome,1299,600,1366,768,FALSE,i think it was logic based,all the toys would work if both the handle and button were used.,no,30,f,english,200.698,19.919,3,both
141,presentation,77,both,posterior,0.542,light,chrome,1299,600,1366,768,FALSE,i think it was logic based,all the toys would work if both the handle and button were used.,no,30,f,english,200.698,19.919,3,both
142,learning,50,button,posterior,0.352,music,chrome,968,600,1920,1080,FALSE,to observe perceptions,to accomplish the task,no,48,m,english,195.802,27.601,3,handle
142,learning,42,both,posterior,0.296,music,chrome,968,600,1920,1080,FALSE,to observe perceptions,to accomplish the task,no,48,m,english,195.802,27.601,3,handle
142,learning,50,handle,posterior,0.352,music,chrome,968,600,1920,1080,FALSE,to observe perceptions,to accomplish the task,no,48,m,english,195.802,27.601,3,handle
